Object Name,Field Label,Field Name,Type,External ID,Length,Digits,Precision,Formula,Reference To,Picklist?
SiteHistory,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
SiteHistory,Changed Field,Field,picklist,1,43,0,0,,"",1
SiteHistory,Old Value,OldValue,anyType,1,43,0,0,,"",0
SiteHistory,New Value,NewValue,anyType,1,43,0,0,,"",0
Solution,Solution ID,Id,id,1,43,0,0,,"",0
Solution,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
Solution,Solution Number,SolutionNumber,string,1,43,0,0,,"",0
Solution,Title,SolutionName,string,1,43,0,0,,"",0
Solution,Public,IsPublished,boolean,1,43,0,0,,"",0
Solution,Visible in Public Knowledge Base,IsPublishedInPublicKb,boolean,1,43,0,0,,"",0
Solution,Status,Status,picklist,1,43,0,0,,"",1
Solution,Reviewed,IsReviewed,boolean,1,43,0,0,,"",0
Solution,Description,SolutionNote,textarea,1,43,0,0,,"",0
Solution,Owner ID,OwnerId,reference,1,43,0,0,,User,0
Solution,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
Solution,Created By ID,CreatedById,reference,1,43,0,0,,User,0
Solution,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
Solution,Last Modified By ID,LastModifiedById,reference,1,43,0,0,,User,0
Solution,System Modstamp,SystemModstamp,datetime,1,43,0,0,,"",0
Solution,Num Related Cases,TimesUsed,int,1,43,9,0,,"",0
Solution,Is Html,IsHtml,boolean,1,43,0,0,,"",0
SolutionFeed,Feed Item ID,Id,id,1,43,0,0,,"",0
SolutionFeed,Parent ID,ParentId,reference,1,43,0,0,,Solution,0
SolutionFeed,Feed Item Type,Type,picklist,1,43,0,0,,"",1
SolutionFeed,Created By ID,CreatedById,reference,1,43,0,0,,User,0
SolutionFeed,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
SolutionFeed,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
SolutionFeed,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
SolutionFeed,System Modstamp,SystemModstamp,datetime,1,43,0,0,,"",0
SolutionFeed,Comment Count,CommentCount,int,1,43,9,0,,"",0
SolutionFeed,Like Count,LikeCount,int,1,43,9,0,,"",0
SolutionFeed,Title,Title,string,1,43,0,0,,"",0
SolutionFeed,Body,Body,textarea,1,43,0,0,,"",0
SolutionFeed,Link Url,LinkUrl,url,1,43,0,0,,"",0
SolutionFeed,Related Record ID,RelatedRecordId,reference,1,43,0,0,,ContentVersion,0
SolutionFeed,Content Data,ContentData,base64,1,43,0,0,,"",0
SolutionFeed,Content File Name,ContentFileName,string,1,43,0,0,,"",0
SolutionFeed,Content Description,ContentDescription,textarea,1,43,0,0,,"",0
SolutionFeed,Content File Type,ContentType,string,1,43,0,0,,"",0
SolutionFeed,Content Size,ContentSize,int,1,43,9,0,,"",0
SolutionFeed,InsertedBy ID,InsertedById,reference,1,43,0,0,,User,0
SolutionFeed,Network Scope,NetworkScope,picklist,1,43,0,0,,"",1
SolutionFeed,Visibility,Visibility,picklist,1,43,0,0,,"",1
SolutionHistory,Solution History ID,Id,id,1,43,0,0,,"",0
SolutionHistory,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
SolutionHistory,Solution ID,SolutionId,reference,1,43,0,0,,Solution,0
SolutionHistory,Created By ID,CreatedById,reference,1,43,0,0,,User,0
SolutionHistory,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
SolutionHistory,Changed Field,Field,picklist,1,43,0,0,,"",1
SolutionHistory,Old Value,OldValue,anyType,1,43,0,0,,"",0
SolutionHistory,New Value,NewValue,anyType,1,43,0,0,,"",0
SolutionStatus,Solution Status Value ID,Id,id,1,43,0,0,,"",0
SolutionStatus,Master Label,MasterLabel,string,1,43,0,0,,"",0
SolutionStatus,Sort Order,SortOrder,int,1,43,9,0,,"",0
SolutionStatus,Is Default,IsDefault,boolean,1,43,0,0,,"",0
SolutionStatus,Is Reviewed,IsReviewed,boolean,1,43,0,0,,"",0
SolutionStatus,Created By ID,CreatedById,reference,1,43,0,0,,User,0
SolutionStatus,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
SolutionStatus,Last Modified By ID,LastModifiedById,reference,1,43,0,0,,User,0
SolutionStatus,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
SolutionStatus,System Modstamp,SystemModstamp,datetime,1,43,0,0,,"",0
StaticResource,Static Resource ID,Id,id,1,43,0,0,,"",0
StaticResource,Namespace Prefix,NamespacePrefix,string,1,43,0,0,,"",0
StaticResource,Name,Name,string,1,43,0,0,,"",0
StaticResource,MIME Type,ContentType,string,1,43,0,0,,"",0
StaticResource,Size,BodyLength,int,1,43,8,0,,"",0
StaticResource,Body,Body,base64,1,43,0,0,,"",0
StaticResource,Description,Description,textarea,1,43,0,0,,"",0
StaticResource,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
StaticResource,Created By ID,CreatedById,reference,1,43,0,0,,User,0
StaticResource,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
StaticResource,Last Modified By ID,LastModifiedById,reference,1,43,0,0,,User,0
StaticResource,System Modstamp,SystemModstamp,datetime,1,43,0,0,,"",0
StaticResource,Cache Control,CacheControl,picklist,1,43,0,0,,"",1
TPS__History,Entity History ID,Id,id,1,43,0,0,,"",0
TPS__History,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
TPS__History,Parent ID,ParentId,reference,1,43,0,0,,TPS__c,0
TPS__History,Created By ID,CreatedById,reference,1,43,0,0,,User,0
TPS__History,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
TPS__History,Changed Field,Field,picklist,1,43,0,0,,"",1
TPS__History,Old Value,OldValue,anyType,1,43,0,0,,"",0
TPS__History,New Value,NewValue,anyType,1,43,0,0,,"",0
TPS__Share,Custom Object Share ID,Id,id,1,43,0,0,,"",0
TPS__Share,Parent ID,ParentId,reference,1,43,0,0,,TPS__c,0
TPS__Share,User/Group ID,UserOrGroupId,reference,1,43,0,0,,Group,0
TPS__Share,Custom Object Access,AccessLevel,picklist,1,43,0,0,,"",1
TPS__Share,Row Cause,RowCause,picklist,1,43,0,0,,"",1
TPS__Share,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
TPS__Share,Last Modified By ID,LastModifiedById,reference,1,43,0,0,,User,0
TPS__Share,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
TPS__c,Record ID,Id,id,1,43,0,0,,"",0
TPS__c,Owner ID,OwnerId,reference,1,43,0,0,,Group,0
TPS__c,Deleted,IsDeleted,boolean,1,43,0,0,,"",0
TPS__c,TPS ID,Name,string,1,43,0,0,,"",0
TPS__c,Record Type ID,RecordTypeId,reference,1,43,0,0,,RecordType,0
TPS__c,Created Date,CreatedDate,datetime,1,43,0,0,,"",0
TPS__c,Created By ID,CreatedById,reference,1,43,0,0,,User,0
TPS__c,Last Modified Date,LastModifiedDate,datetime,1,43,0,0,,"",0
TPS__c,Last Modified By ID,LastModifiedById,reference,1,43,0,0,,User,0
TPS__c,System Modstamp,SystemModstamp,datetime,1,43,0,0,,"",0
TPS__c,Last Activity Date,LastActivityDate,date,1,43,0,0,,"",0
TPS__c,CORE ID,CORE_ID__c,string,1,43,0,0,,"",0
TPS__c,Account #,Account_Number__c,string,1,43,0,0,,"",0
TPS__c,Auction,Auction__c,reference,1,43,0,0,,Auction__c,0
TPS__c,Date Sent to ADC,Date_Sent_to_ADC__c,date,1,43,0,0,,"",0
TPS__c,Asset,Asset__c,reference,1,43,0,0,,Asset__c,0
TPS__c,HUD Flag,HUD_Flag__c,string,1,43,0,0,"IF(CONTAINS( MLH_Program_Type__c , ""HUD""), ""HUD"", ""NON HUD"")","",0
TPS__c,MLH Program Type,MLH_Program_Type__c,string,1,43,0,0,,"",0
TPS__c,Occupancy Status,Occupancy_Status__c,string,1,43,0,0,TEXT(Asset__r.Occupancy_Status__c),"",0
TPS__c,Program,Program__c,string,1,43,0,0,,"",0
TPS__c,PropertyAddress,PropertyAddress__c,string,1,43,0,0,Asset__r.Property_Address__c,"",0
TPS__c,PropertyCity,PropertyCity__c,string,1,43,0,0,Asset__r.Property_City__c,"",0
TPS__c,PropertyCounty,PropertyCounty__c,string,1,43,0,0,Asset__r.Property_County__c,"",0
TPS__c,PropertyState,PropertyState__c,string,1,43,0,0,Asset__r.Property_State__c,"",0
TPS__c,PropertyZip,PropertyZip__c,string,1,43,0,0,Asset__r.Property_Postal_Code__c,"",0
TPS__c,Property County FIPS,Property_County_FIPS__c,string,1,43,0,0,Asset__r.Property_County_FIPS__c,"",0
TPS__c,Property Type,Property_Type__c,string,1,43,0,0,TEXT(Asset__r.Property_Type__c),"",0
TPS__c,# of Suggested CB > TD/NOS OR Client CB,of_Suggested_CB_TD_NOS_OR_FHLMC_CB__c,double,1,43,0,18,"IF((of_Assets_with_MI__c=1),0,
IF(AND(NOT(ISBLANK(TotalEstimatedDebt__c)), Suggested_CB__c > TotalEstimatedDebt__c),1,
IF(AND(ISBLANK(FHLMC_BPOValue__c),ISBLANK(Client_Value__c)),0,
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,Suggested_CB__c > FHLMC_Credit_Bid__c),1,
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0),Suggested_CB__c > AttorneyCreditBid__c), 1,
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,FHLMC_Credit_Bid__c<= CBHigh__c,FHLMC_Credit_Bid__c >= CBLow__c),0,
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0), AttorneyCreditBid__c <= CBHigh__c, AttorneyCreditBid__c >= CBLow__c),0,
IF(AND(NOT(ISBLANK(FHLMC_BPOValue__c)),FHLMC_BPOValue__c<>0,OR(AND(FHLMC_BPOValue__c<=50000,ABS(CB_Difference__c)<=2500),AND(FHLMC_BPOValue__c>50000,ABS(CB_Difference__c)<=5000))),0,
IF(AND(OR(ISBLANK(FHLMC_BPOValue__c),FHLMC_BPOValue__c=0),OR(AND(Client_Value__c<=50000,ABS(CB_Difference__c)<=2500),AND(Client_Value__c>50000,ABS(CB_Difference__c)<=5000))),0,
IF(AND(ISBLANK(FHLMC_Credit_Bid__c),ISBLANK(AttorneyCreditBid__c)),0,0))))))))))","",0
TPS__c,# of Suggested CB Bid Diff. Small,of_Suggested_CB_Bid_Diff_Small__c,double,1,43,0,18,"IF(Dispute_CB_Description_Formula__c=""6. BID DIFF SMALL"",1,0)","",0
TPS__c,# Assets Within Range,Assets_Within_Range__c,double,1,43,0,18,"IF(Dispute_CB_Description_Formula__c=""8: WITHIN RANGE"",1,0)","",0
TPS__c,# of Total Debt,Number_of_Total_Debt__c,double,1,43,0,18,"IF(Credit_Bid_Type__c=""TOTAL DEBT"",1,0)","",0
TPS__c,# of Total Debt Sold,Number_of_Total_Debt_Sold__c,double,1,43,0,18,"IF(AND(Credit_Bid_Type__c=""TOTAL DEBT"",Sold_Status__c = ""SOLD""),1,0)","",0
TPS__c,Date Suggested CB Calculated and Sent,Date_Suggested_Credit_Bid_Calculated__c,date,1,43,0,0,,"",0
TPS__c,Do Not Suggest - Suggested CB > TD or CB,Do_Not_Dispute_Suggested_CB_TD_or_CB__c,double,1,43,0,18,"IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""2: SUGGESTED CB > TD OR NOS"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""5: SUGGESTED CB > FHLMC CB"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""5: SUGGESTED CB > CLIENT CB"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""97: OTHER/TIMING ISSUE"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""99: PRICING FALLOUT"")),1,0)))))","",0
TPS__c,Servicer Flag,Servicer_Flag__c,picklist,1,43,0,0,,"",1
TPS__c,CB Mismatch,CB_Mismatch__c,double,1,43,0,18,"IF(ABS(Diff_Between__c) > 500,1,0)","",0
TPS__c,Diff. Attorney CB - Suggested CB,Diff_Between__c,double,1,43,0,18,"IF(AND(  AttorneyCreditBid__c  > 0, Suggested_CB__c > 0),Suggested_CB__c-AttorneyCreditBid__c,NULL)","",0
TPS__c,Current Record Type,Current_Record_Type__c,string,1,43,0,0,RecordType.Name,"",0
TPS__c,# of Unique Bidders,Number_of_Unique_Bidders__c,double,1,43,0,18,,"",0
TPS__c,# of Bids,Number_of_Bids__c,double,1,43,0,18,,"",0
TPS__c,Seller Code,Seller_Code__c,string,1,43,0,0,,"",0
TPS__c,ADC Guardrails,ADC_Guardrails__c,string,1,43,0,0,"IF(AND(NOT(ISBLANK(AttorneyCreditBid__c)),NOT(ISBLANK(CBHigh__c)),NOT(ISBLANK(CBLow__c)), AttorneyCreditBid__c <= CBHigh__c,AttorneyCreditBid__c >= CBLow__c), ""INSIDE GUARDRAILS"",

IF(AND(NOT(ISBLANK(AttorneyCreditBid__c)),NOT(ISBLANK(CBHigh__c)),NOT(ISBLANK(CBLow__c)), OR(AttorneyCreditBid__c > CBHigh__c,AttorneyCreditBid__c < CBLow__c)), ""OUTSIDE GUARDRAILS"",""""))","",0
TPS__c,Asset Scheduled For Sale,Asset_Scheduled_For_Sale__c,double,1,43,0,18,"IF(OR(IsCancelled__c=1,IsPostponed__c=1,IsFallout__c=1),0,
IF(AuctionDate__c > TODAY(),1,0))","",0
TPS__c,Assets Missing CB or CV,Assets_Missing_CB_CV__c,double,1,43,0,18,"IF((of_Assets_with_MI__c=1),0,
IF(AND(NOT(ISBLANK(TotalEstimatedDebt__c)), Suggested_CB__c > TotalEstimatedDebt__c),0,
IF(AND(ISBLANK(FHLMC_BPOValue__c),ISBLANK(Client_Value__c)),1,
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,Suggested_CB__c > FHLMC_Credit_Bid__c),0,
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0),Suggested_CB__c > AttorneyCreditBid__c),0,
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,FHLMC_Credit_Bid__c<= CBHigh__c,FHLMC_Credit_Bid__c >= CBLow__c),0,
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0), AttorneyCreditBid__c <= CBHigh__c, AttorneyCreditBid__c >= CBLow__c),0,
IF(AND(NOT(ISBLANK(FHLMC_BPOValue__c)),FHLMC_BPOValue__c<>0,OR(AND(FHLMC_BPOValue__c<=50000,ABS(CB_Difference__c)<=2500),AND(FHLMC_BPOValue__c>50000,ABS(CB_Difference__c)<=5000))),0,
IF(AND(OR(ISBLANK(FHLMC_BPOValue__c),FHLMC_BPOValue__c=0),OR(AND(Client_Value__c<=50000,ABS(CB_Difference__c)<=2500),AND(Client_Value__c>50000,ABS(CB_Difference__c)<=5000))),0,
IF(AND(ISBLANK(FHLMC_Credit_Bid__c),ISBLANK(AttorneyCreditBid__c)),1,0))))))))))","",0
TPS__c,AttorneyCreditBid(SOLD),AttorneyCreditBid_SOLD__c,currency,1,43,0,18,"IF(AND(NOT(ISBLANK(AttorneyCreditBid__c)), Sold_Status__c = ""SOLD""),AttorneyCreditBid__c,NULL)","",0
TPS__c,AttorneyCreditBid,AttorneyCreditBid__c,currency,1,43,0,18,,"",0
TPS__c,Attorney Credit Bid Received Date,Attorney_Credit_Bid_Received_Date__c,date,1,43,0,0,,"",0
TPS__c,AuctionDate,AuctionDate__c,date,1,43,0,0,,"",0
TPS__c,Brought to Sale,Brought_to_Sale__c,double,1,43,0,18,"IF(OR(Sold_Status__c = ""SOLD"",Sold_Status__c = ""RTC""),1,0)","",0
TPS__c,CBHigh,CBHigh__c,currency,1,43,0,18,,"",0
TPS__c,CBLow,CBLow__c,currency,1,43,0,18,,"",0
TPS__c,CBDifference,CB_Difference__c,currency,1,43,0,18,"IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,Suggested_CB__c > 0),Suggested_CB__c-FHLMC_Credit_Bid__c,
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c=0),NOT(ISBLANK(AttorneyCreditBid__c)),AttorneyCreditBid__c<>0,Suggested_CB__c > 0),Suggested_CB__c-AttorneyCreditBid__c,NULL))","",0
TPS__c,Client Value Date,Client_Value_Date__c,date,1,43,0,0,,"",0
TPS__c,Client Value(SOLD),Client_Value_SOLD__c,currency,1,43,0,18,"IF(AND(NOT(ISBLANK( Client_Value__c )), Sold_Status__c = ""SOLD""),Client_Value__c,NULL)","",0
TPS__c,Client Value,Client_Value__c,currency,1,43,0,18,,"",0
TPS__c,County Type,County_Type__c,picklist,1,43,0,0,,"",1
TPS__c,CreditBidSource,CreditBidSource__c,string,1,43,0,0,,"",0
TPS__c,Credit Bid Type,Credit_Bid_Type__c,string,1,43,0,0,,"",0
TPS__c,Credit Bid/Value,Credit_Bid_Value__c,percent,1,43,0,18,"IF(AND(NOT(ISBLANK( AttorneyCreditBid__c)),NOT(ISBLANK(Client_Value__c))),(AttorneyCreditBid__c/Client_Value__c),NULL)","",0
TPS__c,Diff. FHLMC CB vs Suggested CB/FHLMC CB,Diff_FHLMC_CB_vs_Suggested_CB_FHLMC_CB__c,percent,1,43,0,18,"IF( FHLMC_Credit_Bid__c > 0,-Diff_between_FHLMC_CB_vs_Suggested_CB__c/FHLMC_Credit_Bid__c,NULL)","",0
TPS__c,Diff. between FHLMC CB vs Revised CB,Diff_between_FHLMC_CB_vs_Revised_CB__c,currency,1,43,0,18,,"",0
TPS__c,Diff. between FHLMC CB vs Suggested CB,Diff_between_FHLMC_CB_vs_Suggested_CB__c,currency,1,43,0,18,"IF(AND( FHLMC_Credit_Bid__c > 0, Suggested_CB__c > 0),Suggested_CB__c-FHLMC_Credit_Bid__c,NULL)","",0
TPS__c,Diff. between Revised CB vs Suggested CB,Diff_between_Revised_CB_vs_Suggested_CB__c,currency,1,43,0,18,,"",0
TPS__c,Suggested CB Description Formula,Dispute_CB_Description_Formula__c,string,1,43,0,0,"IF((of_Assets_with_MI__c=1),""1: MI DO NOT DISPUTE"",
IF(AND(NOT(ISBLANK(TotalEstimatedDebt__c)), Suggested_CB__c > TotalEstimatedDebt__c),""2: SUGGESTED CB > TD OR NOS"",
IF(AND(ISBLANK(FHLMC_BPOValue__c),ISBLANK(Client_Value__c)),""4: MISSING CLIENT BPO"",
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,FHLMC_Credit_Bid__c<= CBHigh__c,FHLMC_Credit_Bid__c >= CBLow__c),""8: WITHIN RANGE"",
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0), AttorneyCreditBid__c <= CBHigh__c, AttorneyCreditBid__c >= CBLow__c),""8: WITHIN RANGE"",
IF(AND(NOT(ISBLANK(FHLMC_Credit_Bid__c)),FHLMC_Credit_Bid__c <>0,Suggested_CB__c > FHLMC_Credit_Bid__c),""5: SUGGESTED CB > CLIENT CB"",
IF(AND(OR(ISBLANK(FHLMC_Credit_Bid__c),FHLMC_Credit_Bid__c =0),Suggested_CB__c > AttorneyCreditBid__c), ""5: SUGGESTED CB > CLIENT CB"",
IF(AND(NOT(ISBLANK(FHLMC_BPOValue__c)),FHLMC_BPOValue__c<>0,(ABS(CB_Difference__c)<=5000)),""6: BID DIFF SMALL"",
IF(AND(OR(ISBLANK(FHLMC_BPOValue__c),FHLMC_BPOValue__c=0),(ABS(CB_Difference__c)<=5000)),""6: BID DIFF SMALL"",
IF(AND(ISBLANK(FHLMC_Credit_Bid__c),ISBLANK(AttorneyCreditBid__c)),""7: MISSING CLIENT CB""
,""98: DISPUTE CB""))))))))))","",0
TPS__c,Suggested CB Description Master,Dispute_CB_Description_Master__c,string,1,43,0,0,,"",0
TPS__c,Suggested CB Description,Dispute_CB_Description__c,string,1,43,0,0,,"",0
TPS__c,Do Not Suggest Asset,Do_Not_Dispute_Asset__c,double,1,43,0,18,"IF(AND(NOT(CONTAINS(Dispute_CB_Description__c,""98: DISPUTE CB"")), 
NOT(CONTAINS(Dispute_CB_Description__c,""97: NOT DISPUTED YET"")), of_Assets_with_MI__c<>1),1,0)","",0
TPS__c,Do Not Suggest - Missing Values,Do_Not_Dispute_Missing_Values__c,double,1,43,0,18,"IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""3: CB TYPE NOT SPECIFIED"")),1, 
IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""4: MISSING CLIENT BPO"")),1, 
IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""7: MISSING CLIENT CB"")),1,
IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""4: MISSING FHLMC BPO"")),1, 
IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""7: MISSING FHLMC CB"")),1,0)))))","",0
TPS__c,Do Not Suggest - Within Range,Do_Not_Dispute_Within_Range__c,double,1,43,0,18,"IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""2: SUGGESTED CB > TD OR NOS"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""5: SUGGESTED CB > FHLMC CB"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""6: BID DIFF SMALL"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""8: WITHIN RANGE"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""97: OTHER/TIMING ISSUE"")),1,
 IF(AND(of_Assets_with_MI__c<>1,CONTAINS(Dispute_CB_Description__c,""99: PRICING FALLOUT"")),1,0))))))","",0
TPS__c,FHLMC_BPODate,FHLMC_BPODate__c,date,1,43,0,0,,"",0
TPS__c,FHLMC_BPOValue,FHLMC_BPOValue__c,currency,1,43,0,18,,"",0
TPS__c,FHLMC CB Match w/ Revised CB,FHLMC_CB_Match_w_Revised_CB__c,currency,1,43,0,18,,"",0
TPS__c,FHLMC CB to BPO,FHLMC_CB_to_BPO__c,percent,1,43,0,18,,"",0
TPS__c,FHLMC Credit Bid Received Date,FHLMC_Credit_Bid_Received_Date__c,date,1,43,0,0,,"",0
TPS__c,FHLMC Credit Bid,FHLMC_Credit_Bid__c,currency,1,43,0,18,,"",0
TPS__c,FHLMC Demand Type,FHLMC_Demand_Type__c,picklist,1,43,0,0,,"",1
TPS__c,FHLMC Revised CB to BPO,FHLMC_Revised_CB_to_BPO__c,currency,1,43,0,18,,"",0
TPS__c,Firm Case No/Trustee Sale No,Firm_Case_No_Trustee_Sale_No__c,string,1,43,0,0,,"",0
TPS__c,Guardrail Status,Guardrail_Status__c,picklist,1,43,0,0,,"",1
TPS__c,HasAttyUpdated,HasAttyUpdated__c,double,1,43,0,1,,"",0
TPS__c,High Bid,High_Bid__c,currency,1,43,0,18,,"",0
TPS__c,High Guardrail,High_Guardrail__c,percent,1,43,0,18,,"",0
TPS__c,IsAuction,IsAuction__c,double,1,43,0,1,,"",0
TPS__c,IsCancelled,IsCancelled__c,double,1,43,0,1,,"",0
TPS__c,IsCreditBidUpdated,IsCreditBidUpdated__c,double,1,43,0,1,,"",0
TPS__c,IsFallout,IsFallout__c,double,1,43,0,1,,"",0
TPS__c,IsPostponed,IsPostponed__c,double,1,43,0,1,,"",0
TPS__c,Low Guardrail,Low_Guardrail__c,percent,1,43,0,18,,"",0
TPS__c,MICompanyName,MICompanyName__c,string,1,43,0,0,,"",0
TPS__c,MI Flag Last Modified Dt,MI_Flag_Last_Modified_Dt__c,date,1,43,0,0,,"",0
TPS__c,Max Value,Max_Value__c,currency,1,43,0,18,,"",0
TPS__c,Min Value,Min_Value__c,currency,1,43,0,18,,"",0
TPS__c,# of Sold Suggestions,Number_of_Sold_Disputes__c,double,1,43,0,18,"IF(AND(of_Disputes__c = 1, Sold_Status__c = ""SOLD""), 1, 0)","",0
TPS__c,# of Sold MI,Number_of_Sold_MI__c,double,1,43,0,18,"IF(AND(of_Assets_with_MI__c = 1, Sold_Status__c = ""SOLD""), 1, 0)","",0
TPS__c,# of Sold Undisputed,Number_of_Sold_Undisputed__c,double,1,43,0,18,"IF(AND(Number_of_Undisputed__c = 1, Sold_Status__c = ""SOLD""), 1, 0)","",0
TPS__c,# of Undisputed,Number_of_Undisputed__c,double,1,43,0,18,Brought_to_Sale__c - of_Disputes__c - of_Assets_with_MI__c,"",0
TPS__c,Opening Bid,Opening_Bid__c,currency,1,43,0,18,,"",0
TPS__c,Potential Assets to Suggest,Potential_Assets_to_Dispute__c,double,1,43,0,18,"IF(Dispute_CB_Description_Formula__c=""98: DISPUTE CB"",1,IF(AND(CB_Mismatch__c=1,Current_Record_Type__c=""BAC TPS""),1, 0))","",0
TPS__c,Reverted to Client,Reverted_to_Client__c,double,1,43,0,18,"IF(Sold_Status__c = ""RTC"",1,0)","",0
TPS__c,Revised CB Last Modified Dt,Revised_CB_Last_Modified_Dt__c,date,1,43,0,0,,"",0
TPS__c,Revised Credit Bid/Credit Bid,Revised_Credit_Bid_Credit_Bid__c,percent,1,43,0,18,"IF(AND(NOT(ISBLANK( Revised_Credit_Bid__c )), NOT(ISBLANK( AttorneyCreditBid__c ))),  Revised_Credit_Bid__c -  AttorneyCreditBid__c /  Client_Value__c   , NULL)","",0
TPS__c,Revised Credit Bid,Revised_Credit_Bid__c,currency,1,43,0,18,,"",0
TPS__c,ServicerLoanNumber,ServicerLoanNumber__c,string,1,43,0,0,,"",0
TPS__c,Servicer Matrix,Servicer_Matrix__c,string,1,43,0,0,,"",0
TPS__c,Servicer Name,Servicer_Name__c,string,1,43,0,0,,"",0
TPS__c,Sold Status,Sold_Status__c,string,1,43,0,0,,"",0
TPS__c,Sold,Sold__c,double,1,43,0,18,"IF(Sold_Status__c = ""SOLD"",1,0)","",0
TPS__c,Successfully Challenged?,Successfully_Challenged__c,string,1,43,0,0,"IF(AND(NOT(ISBLANK(Revised_Credit_Bid__c)), Revised_Credit_Bid__c < FHLMC_Credit_Bid__c ),""Successfully Challenged"",
IF(AND(NOT(ISBLANK(Revised_Credit_Bid__c)), Revised_Credit_Bid__c >= FHLMC_Credit_Bid__c ),""Rejected"",
IF(AND(NOT(ISBLANK(Suggested_CB__c)),ISBLANK(Revised_Credit_Bid__c)),""No Revised Credit Bid at this time"","""")))","",0
TPS__c,Suggested CB Last Modified Dt,Suggested_CB_Last_Modified_Dt__c,date,1,43,0,0,,"",0
TPS__c,Suggested CB_OLD,Suggested_CB_OLD_del__c,currency,1,43,0,18,,"",0
TPS__c,Suggested CB,Suggested_CB__c,currency,1,43,0,18,,"",0
TPS__c,Suggested CB to BPO,Suggested_CB_to_BPO__c,percent,1,43,0,18,,"",0
TPS__c,TotalEstimatedDebt,TotalEstimatedDebt__c,currency,1,43,0,18,,"",0
TPS__c,Tracking ID,Tracking_ID__c,string,1,43,0,0,,"",0
TPS__c,TrusteeName,TrusteeName__c,string,1,43,0,0,,"",0
TPS__c,UPB,UPB__c,currency,1,43,0,18,,"",0
